id,area,weakness,fix_contract,test_contract,prompt_status,resolution_status,dedupe_status,linked_w_id,package,evidence,next_action,commit
R0001,RISK-CAT-01 Source-of-truth / Git / execution control,активная папка снова не GitHub-backed,"зафиксировать GitHub-backed baseline, commit/push, state file, diff, screenshot evidence и continuation capsule",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,FIXED_WITH_CODE_AND_TEST,direct_status,,P01,gh auth status logged in as ddotdanyaa; origin configured to https://github.com/ddotdanyaa/lifeos-final33.git; Product Brain GitHub Release Map records push retry.,Owner: run gh auth login or provide a GitHub remote URL; then run npm run release:push -- <repo-url>.,ab069cc
R0002,RISK-CAT-01 Source-of-truth / Git / execution control,изменения остаются локальными без commit/push,"зафиксировать GitHub-backed baseline, commit/push, state file, diff, screenshot evidence и continuation capsule",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,BLOCKED_EXTERNAL_NETWORK_RETRY_WITH_PROOF,direct_status,,P01,"Local commits exist, auth works, origin exists; git push reached object upload but remote returned HTTP 408.",Owner: run gh auth login or provide a GitHub remote URL; then run npm run release:push -- <repo-url>.,ab069cc
R0912,RISK-CAT-23 Life domains / health / home / food / travel / relationships,domain metrics not explained,"добавить доменные Artifact projections: health/home/food/travel/relationships with privacy, graph/control/tests",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P22,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0913,RISK-CAT-23 Life domains / health / home / food / travel / relationships,domain setup too heavy,"добавить доменные Artifact projections: health/home/food/travel/relationships with privacy, graph/control/tests",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P22,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0914,RISK-CAT-23 Life domains / health / home / food / travel / relationships,domain empty states not actionable,"добавить доменные Artifact projections: health/home/food/travel/relationships with privacy, graph/control/tests",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P22,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0915,RISK-CAT-23 Life domains / health / home / food / travel / relationships,domain export not complete,"добавить доменные Artifact projections: health/home/food/travel/relationships with privacy, graph/control/tests",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0916,RISK-CAT-23 Life domains / health / home / food / travel / relationships,domain Data Control missing,"добавить доменные Artifact projections: health/home/food/travel/relationships with privacy, graph/control/tests",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0917,RISK-CAT-23 Life domains / health / home / food / travel / relationships,domain permissions missing,"добавить доменные Artifact projections: health/home/food/travel/relationships with privacy, graph/control/tests",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P22,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0918,RISK-CAT-23 Life domains / health / home / food / travel / relationships,domain fixtures missing,"добавить доменные Artifact projections: health/home/food/travel/relationships with privacy, graph/control/tests",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P20,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0919,RISK-CAT-23 Life domains / health / home / food / travel / relationships,domain mobile capture missing,"добавить доменные Artifact projections: health/home/food/travel/relationships with privacy, graph/control/tests",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P03,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0920,RISK-CAT-23 Life domains / health / home / food / travel / relationships,domain review rituals missing,"добавить доменные Artifact projections: health/home/food/travel/relationships with privacy, graph/control/tests",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P22,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0921,RISK-CAT-24 Errors / migrations / corruption / recovery,old IndexedDB state keeps old cockpit,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P02,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0922,RISK-CAT-24 Errors / migrations / corruption / recovery,migration silently drops data,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0923,RISK-CAT-24 Errors / migrations / corruption / recovery,migration creates duplicate objects,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0924,RISK-CAT-24 Errors / migrations / corruption / recovery,migration doesn't log receipt,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P07,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0925,RISK-CAT-24 Errors / migrations / corruption / recovery,migration not reversible,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0926,RISK-CAT-24 Errors / migrations / corruption / recovery,schema changes broad and unsafe,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P04,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0927,RISK-CAT-24 Errors / migrations / corruption / recovery,empty states show blank panels,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0928,RISK-CAT-24 Errors / migrations / corruption / recovery,load errors hidden,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0929,RISK-CAT-24 Errors / migrations / corruption / recovery,parse errors lose input,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0930,RISK-CAT-24 Errors / migrations / corruption / recovery,file import errors vague,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0931,RISK-CAT-24 Errors / migrations / corruption / recovery,audio import errors vague,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P11,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0932,RISK-CAT-24 Errors / migrations / corruption / recovery,storage quota errors not handled,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0933,RISK-CAT-24 Errors / migrations / corruption / recovery,provider errors too technical,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,FIXED_BY_HONEST_PROVIDER_GATE_WITH_UI_AND_TEST,direct_status,W401-W420,P14,"Provider/OAuth gates are explicit in Providers/Data Control: no fake success, prepare/revoke controls, provider-run audit, owner e2e provider evidence.",No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0934,RISK-CAT-24 Errors / migrations / corruption / recovery,graph render errors break page,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P12,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0935,RISK-CAT-24 Errors / migrations / corruption / recovery,calendar time parse errors not reviewable,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P06,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0936,RISK-CAT-24 Errors / migrations / corruption / recovery,finance parse errors misapply money,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P05,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0937,RISK-CAT-24 Errors / migrations / corruption / recovery,apply all failure partial without recovery,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P05,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0938,RISK-CAT-24 Errors / migrations / corruption / recovery,archive/restore failure lacks guidance,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0939,RISK-CAT-24 Errors / migrations / corruption / recovery,delete preview mismatch,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
R0940,RISK-CAT-24 Errors / migrations / corruption / recovery,export failure no retry,"реализовать error/migration/recovery system: empty/loading/error states, reversible migrations, repair/export prompts",targeted unit/e2e + screenshot where visual + ledger evidence + git diff check,OPEN,DUPLICATE_FIXED_BY_W,deduped_to_nonstop_ledger,W001-W420,P15,Deduped against docs/qc/NONSTOP_OWNER_WEAKNESS_LEDGER.csv and docs/qc/NONSTOP_OWNER_RESCUE_REPORT.md,No local code action remains for this risk; keep only provider/GitHub gates explicit.,ab069cc
