"ID","Type","Workspace","PrimaryRoute","ImplementationClass","ImplementationStatus","OwnerAction","RepositoryObjects","MutationContract","Projection","GraphBacklinkProof","ReceiptAuditProof","DataControlProof","PolicyBoundary","Tests","ManualAuditNotes","EvidencePath","LastVerifiedAt"
"C24-009","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-010","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-011","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-012","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-013","Функция","Inbox","/app/inbox","P2-expand","planned","","Source, SourcePacket, Attachment, ImportJob, CaptureDraft","","","","","","","","","",""
"C24-014","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-015","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-016","Функция","Inbox","/app/inbox","P2-expand","planned","","Source, SourcePacket, Attachment, ImportJob, CaptureDraft","","","","","","","","","",""
"C24-017","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-018","Качество","Providers","/app/providers","Guard-only","planned-guard","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-019","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-020","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-021","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-022","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-023","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-024","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-025","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-026","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-027","Качество","Providers","/app/providers","Guard-only","planned-guard","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-028","Качество","Control","/app/control","Guard-only","planned-guard","","Receipt, DataControlItem, AuditEvent, ExportJob, DeletePreview, PrivacyZone, PermissionGrant","","","","","","","","","",""
"C24-029","Функция","Inbox","/app/inbox","P2-expand","planned","","Source, SourcePacket, Attachment, ImportJob, CaptureDraft","","","","","","","","","",""
"C24-030","Функция","Inbox","/app/inbox","P2-expand","planned","","Source, SourcePacket, Attachment, ImportJob, CaptureDraft","","","","","","","","","",""
"C24-031","Функция","Agents","/app/agents","P2-expand","planned","","AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal","","","","","","","","","",""
"C24-032","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-033","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-034","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-035","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-036","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-037","Минус","Providers","/app/providers","Guard-only","planned-guard","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-038","Минус","Providers","/app/providers","Guard-only","planned-guard","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-039","Минус","Providers","/app/providers","Guard-only","planned-guard","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-040","Минус","Providers","/app/providers","Guard-only","planned-guard","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-041","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-042","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-043","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C24-044","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-045","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-046","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-047","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-048","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-049","Качество","Providers","/app/providers","Guard-only","planned-guard","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-050","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-051","Качество","Providers","/app/providers","Guard-only","planned-guard","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-052","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-053","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-054","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-055","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-056","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-057","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-058","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-059","Функция","Providers","/app/providers","Blocked-provider","blocked-provider","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C24-060","Качество","Providers","/app/providers","Guard-only","planned-guard","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C25-001","Качество","Plan","/app/plan","Guard-only","planned-guard","","Task, Project, CalendarBlock, PlannerBlock, FocusSession, WeekPlan","","","","","","","","","",""
"C25-002","Функция","Core / invisible OS spine","/app/system","P0-kernel","planned","","LifeObject, SourceRef, Receipt, AuditEvent, PolicyBoundary, GraphEdge","","","","","","","","","",""
"C25-003","Качество","Core / invisible OS spine","/app/system","Guard-only","planned-guard","","LifeObject, SourceRef, Receipt, AuditEvent, PolicyBoundary, GraphEdge","","","","","","","","","",""
"C25-004","Качество","Control","/app/control","Guard-only","planned-guard","","Receipt, DataControlItem, AuditEvent, ExportJob, DeletePreview, PrivacyZone, PermissionGrant","","","","","","","","","",""
"C25-005","Качество","Providers","/app/providers","Guard-only","planned-guard","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C25-006","Качество","Core / invisible OS spine","/app/system","Guard-only","planned-guard","","LifeObject, SourceRef, Receipt, AuditEvent, PolicyBoundary, GraphEdge","","","","","","","","","",""
"C25-007","Качество","Providers","/app/providers","Guard-only","planned-guard","","ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState","","","","","","","","","",""
"C25-008","Качество","Domains","/app/domains","Guard-only","planned-guard","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C25-009","Функция","Graph","/app/graph","P2-expand","planned","","GraphNode, GraphEdge, Entity, EntityCandidate, RelationshipReason","","","","","","","","","",""
"C25-010","Функция","Chat","/app/chat","P2-expand","planned","","ChatThread, ChatMessage, MeetingNote, Contact, ConversationContext","","","","","","","","","",""
"C25-011","Функция","Today","/app/today","P2-expand","planned","","TodayPage, DailyReview, JournalEntry, NextAction, RecoveryPlan","","","","","","","","","",""
"C25-012","Функция","Today","/app/today","P2-expand","planned","","TodayPage, DailyReview, JournalEntry, NextAction, RecoveryPlan","","","","","","","","","",""
"C25-013","Функция","Domains","/app/domains","P3-domain","deferred-after-kernel","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
"C25-014","Качество","Domains","/app/domains","Guard-only","planned-guard","","HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack","","","","","","","","","",""
