ID,Type,C section,Canonical section title,UX/build bucket,Workspace,Primary route,Build phase,Core objects,Implementation stance,Acceptance hint,Title,Essence excerpt,Canon line,Source path
C22-050,Функция,C22,ВИЗУАЛЬНАЯ СИСТЕМА И ПОВЕРХНОСТИ,Life Domains / Wellbeing / Money / Family,Domains,/app/domains,PLAN_TBD_BY_ARTIFACT_AUDIT,"HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack",implement as product capability,Домены не ломают ядро; каждый доменный объект — LifeObject с source/receipt/control/graph.,"Быстрый бесконечный холст с комментариями, версиями и совместным редактированием","Для визуальной работы нужен отдельный сильный холст, который не жертвует управляемостью и историей изменений.",12172,docs/source_of_truth/LifeOS_canon_v33.md
C22-051,Функция,C22,ВИЗУАЛЬНАЯ СИСТЕМА И ПОВЕРХНОСТИ,Providers / Local AI / Media / Screen,Providers,/app/providers,PLAN_TBD_BY_ARTIFACT_AUDIT,"ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState",implement as product capability,"Никаких fake cloud/model/screen/VPN success; только readiness, preview, explicit setup/approval.",Реестр продуктовых оболочек,"оболочки должны жить не как случайный набор экранов, а как явный каталог спокойных линз на одно и то же ядро.",12178,docs/source_of_truth/LifeOS_canon_v33.md
C22-052,Функция,C22,ВИЗУАЛЬНАЯ СИСТЕМА И ПОВЕРХНОСТИ,Life Domains / Wellbeing / Money / Family,Domains,/app/domains,PLAN_TBD_BY_ARTIFACT_AUDIT,"HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack",implement as product capability,Домены не ломают ядро; каждый доменный объект — LifeObject с source/receipt/control/graph.,Сверхлёгкая текстовая или бот-оболочка,"у продукта должен быть отдельный минималистичный текстовый режим для случаев, когда человеку не нужны визуалы, тяжёлая оболочка или дорогой мультимодальный контур.",12184,docs/source_of_truth/LifeOS_canon_v33.md
C22-053,Качество,C22,ВИЗУАЛЬНАЯ СИСТЕМА И ПОВЕРХНОСТИ,Library / Obsidian Core,Library,/app/library,"PLAN_TBD_BY_ARTIFACT_AUDIT, PLAN_TBD_BY_ARTIFACT_AUDIT","Note, DailyNote, JournalEntry, KnowledgeItem, Tag, Space, Backlink, WikiLink",build as acceptance criterion,"Можно писать заметку, связать [[wikilink]], увидеть backlinks/graph, сохранить/перезагрузить без потери.","Поиск, ответ и ссылки как первичная форма исследовательского интерфейса","Для исследовательских и знаниевых сценариев интерфейс должен сначала давать быстрый вход через поиск, короткий ответ и ссылки, а не заставлять человека начинать с пустой структуры.",12190,docs/source_of_truth/LifeOS_canon_v33.md
C22-054,Качество,C22,ВИЗУАЛЬНАЯ СИСТЕМА И ПОВЕРХНОСТИ,Providers / Local AI / Media / Screen,Providers,/app/providers,PLAN_TBD_BY_ARTIFACT_AUDIT,"ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState",build as acceptance criterion,"Никаких fake cloud/model/screen/VPN success; только readiness, preview, explicit setup/approval.",Сильные пресеты поверхностей раньше пустой кастомизации,"ключевые поверхности должны сначала давать понятные режимы по умолчанию, а уже потом глубокую пользовательскую перестройку.",12197,docs/source_of_truth/LifeOS_canon_v33.md
C22-055,Функция,C22,ВИЗУАЛЬНАЯ СИСТЕМА И ПОВЕРХНОСТИ,Agents / Workflows,Agents,/app/agents,PLAN_TBD_BY_ARTIFACT_AUDIT,"AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal",implement as product capability,Агент ничего не отправляет/не удаляет/не публикует без явного approval; dry-run даёт receipt и proposal.,"Единая подача статуса, происхождения, уверенности и последствий","на всех критичных поверхностях статус, источник, уровень уверенности и возможные последствия действия должны показываться одним и тем же визуальным языком.",12203,docs/source_of_truth/LifeOS_canon_v33.md
C22-056,Функция,C22,ВИЗУАЛЬНАЯ СИСТЕМА И ПОВЕРХНОСТИ,Agents / Workflows,Agents,/app/agents,PLAN_TBD_BY_ARTIFACT_AUDIT,"AgentManifest, ToolScope, WorkflowManifest, WorkflowRunPreview, ActionProposal",implement as product capability,Агент ничего не отправляет/не удаляет/не публикует без явного approval; dry-run даёт receipt и proposal.,"Панель режима обработки, очереди и бюджета вычислений","пользователь должен видеть не только результат, но и текущий источник обработки, состояние очереди, приватность маршрута и остаток встроенного бюджета вычислений.",12210,docs/source_of_truth/LifeOS_canon_v33.md
C22-057,Функция,C22,ВИЗУАЛЬНАЯ СИСТЕМА И ПОВЕРХНОСТИ,Providers / Local AI / Media / Screen,Providers,/app/providers,PLAN_TBD_BY_ARTIFACT_AUDIT,"ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState",implement as product capability,"Никаких fake cloud/model/screen/VPN success; только readiness, preview, explicit setup/approval.",Поверхность пробного режима и обязательного отчёта,"месячный пробный доступ должен иметь отдельный экран, где человек ясно видит свой вычислительный режим, оставшиеся дни, обязательный отчёт и узкие места настройки.",12216,docs/source_of_truth/LifeOS_canon_v33.md
C22-058,Функция,C22,ВИЗУАЛЬНАЯ СИСТЕМА И ПОВЕРХНОСТИ,Life Domains / Wellbeing / Money / Family,Domains,/app/domains,PLAN_TBD_BY_ARTIFACT_AUDIT,"HealthSignal, Routine, Relationship, HomeItem, MoneyEvent, Trip, Meal, DomainPack",implement as product capability,Домены не ломают ядро; каждый доменный объект — LifeObject с source/receipt/control/graph.,"Карточки книг, событий, курсов, профилей и обсуждений в единой визуальной системе",новые типы объектов должны сразу иметь сильные и узнаваемые карточные поверхности.,12224,docs/source_of_truth/LifeOS_canon_v33.md
C22-059,Функция,C22,ВИЗУАЛЬНАЯ СИСТЕМА И ПОВЕРХНОСТИ,Providers / Local AI / Media / Screen,Providers,/app/providers,PLAN_TBD_BY_ARTIFACT_AUDIT,"ProviderBoundary, ModelProfile, MediaTranscriptJob, ScreenSession, DeviceSyncState",implement as product capability,"Никаких fake cloud/model/screen/VPN success; только readiness, preview, explicit setup/approval.","Reader, player, event card, forum thread и chat thread как семейство поверхностей","читалка, плеер, событие, форум и чат должны проектироваться как связанное семейство экранов.",12230,docs/source_of_truth/LifeOS_canon_v33.md
C22-060,Качество,C22,ВИЗУАЛЬНАЯ СИСТЕМА И ПОВЕРХНОСТИ,Kernel / OS Spine,Core / invisible OS spine,/app/system,PLAN_TBD_BY_ARTIFACT_AUDIT,"LifeObject, SourceRef, Receipt, AuditEvent, PolicyBoundary, GraphEdge",build as acceptance criterion,Все сущности имеют общий id/state/source/receipt/graph refs; ни одна секция не хранит отдельные fake arrays.,Плотный и тихий режимы просмотра,"слой должен уметь жить и в насыщенном режиме создателя, и в тихом режиме обычного пользователя без перегруза.",12236,docs/source_of_truth/LifeOS_canon_v33.md
C22-061,Качество,C22,ВИЗУАЛЬНАЯ СИСТЕМА И ПОВЕРХНОСТИ,Kernel / OS Spine,Core / invisible OS spine,/app/system,PLAN_TBD_BY_ARTIFACT_AUDIT,"LifeObject, SourceRef, Receipt, AuditEvent, PolicyBoundary, GraphEdge",build as acceptance criterion,Все сущности имеют общий id/state/source/receipt/graph refs; ни одна секция не хранит отдельные fake arrays.,"Визуальная система поддерживает объектность, а не подменяет её","красивые поверхности нужны, но они должны подчёркивать происхождение, статус, доступ и следующий ход, а не скрывать их.",12242,docs/source_of_truth/LifeOS_canon_v33.md
C23-001,Функция,C23,"ЯЗЫКИ, ЛОКАЛЬ И ПЕРЕВОД",Capture / Inbox,Inbox,/app/inbox,PLAN_TBD_BY_ARTIFACT_AUDIT,"Source, SourcePacket, Attachment, ImportJob, CaptureDraft",implement as product capability,"Любой ввод сохраняется локально, получает provenance, receipt, Data Control item и graph edge.",Языковая метка источника,Каждый входящий материал должен иметь свой язык источника как отдельное свойство.,12252,docs/source_of_truth/LifeOS_canon_v33.md
